Date,Match_Number,City,Venue,Season,Name,Match_Type,Total_Overs,Teams_Participated,Team_1,Team_2,Team_Type,Toss_Winner,Choose_To,Match_Winner,Match_Result,Win_By_Runs,Win_By_Wickets,Man_Of_Match
2021-04-04,2.0,Johannesburg,The Wanderers Stadium,2021,Pakistan tour of South Africa,ODI,50,"South Africa, Pakistan",South Africa,Pakistan,international,Pakistan,field,South Africa,,17.0,,Fakhar Zaman
2021-04-07,3.0,Centurion,"SuperSport Park, Centurion",2021,Pakistan tour of South Africa,ODI,50,"Pakistan, South Africa",Pakistan,South Africa,international,South Africa,field,Pakistan,,28.0,,Babar Azam
2021-07-11,1.0,Dublin,"The Village, Malahide, Dublin",2021,South Africa tour of Ireland,ODI,50,"Ireland, South Africa",Ireland,South Africa,international,South Africa,field,,no result,,,
2021-07-13,2.0,Dublin,"The Village, Malahide, Dublin",2021,South Africa tour of Ireland,ODI,50,"Ireland, South Africa",Ireland,South Africa,international,South Africa,field,Ireland,,43.0,,A Balbirnie
2021-07-16,3.0,Dublin,"The Village, Malahide, Dublin",2021,South Africa tour of Ireland,ODI,50,"South Africa, Ireland",South Africa,Ireland,international,South Africa,bat,South Africa,,70.0,,JN Malan
2021-06-02,1.0,Utrecht,"Sportpark Maarschalkerweerd, Utrecht",2021,Ireland tour of Netherlands,ODI,50,"Netherlands, Ireland",Netherlands,Ireland,international,Netherlands,bat,Netherlands,,1.0,,T van der Gugten
2021-06-04,2.0,Utrecht,"Sportpark Maarschalkerweerd, Utrecht",2021,Ireland tour of Netherlands,ODI,50,"Netherlands, Ireland",Netherlands,Ireland,international,Netherlands,bat,Ireland,,,8.0,J Little
2021-06-07,3.0,Utrecht,"Sportpark Maarschalkerweerd, Utrecht",2021,Ireland tour of Netherlands,ODI,50,"Ireland, Netherlands",Ireland,Netherlands,international,Ireland,bat,Netherlands,,,4.0,SJ Myburgh
2021-03-10,1.0,North Sound,Sir Vivian Richards Stadium,2020,West Indies v Sri Lanka,ODI,50,"West Indies, Sri Lanka",West Indies,Sri Lanka,international,Sri Lanka,bat,West Indies,,,8.0,SD Hope
2021-03-12,2.0,North Sound,Sir Vivian Richards Stadium,2020,West Indies v Sri Lanka,ODI,50,"West Indies, Sri Lanka",West Indies,Sri Lanka,international,West Indies,field,West Indies,,,5.0,E Lewis
2021-03-14,3.0,North Sound,Sir Vivian Richards Stadium,2020,West Indies v Sri Lanka,ODI,50,"West Indies, Sri Lanka",West Indies,Sri Lanka,international,West Indies,field,West Indies,,,5.0,DM Bravo
2021-03-07,1.0,Lucknow,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2020,South Africa Women tour of India,ODI,50,"India, South Africa",India,South Africa,international,South Africa,field,South Africa,,,8.0,S Ismail
2021-03-09,2.0,Lucknow,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2020,South Africa Women tour of India,ODI,50,"South Africa, India",South Africa,India,international,India,field,India,,,9.0,J Goswami
2021-03-12,3.0,Lucknow,Bharat Ratna Shri Atal Bihari Vajpai Ekana Cricket Stadium,2020,India Women v South Africa Women,ODI,50,"India, South Africa",India,South Africa,international,South Africa,field,South Africa,,6.0,,L Lee
2021-03-14,4.0,Lucknow,Bharat Ratna Shri Atal Bihari Vajpai Ekana Cricket Stadium,2020,India Women v South Africa Women,ODI,50,"India, South Africa",India,South Africa,international,South Africa,field,South Africa,,,7.0,M du Preez
2021-03-17,5.0,Lucknow,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2020,South Africa Women tour of India,ODI,50,"India, South Africa",India,South Africa,international,South Africa,field,South Africa,,,5.0,A Bosch
2021-05-19,1.0,Rotterdam,"Hazelaarweg, Rotterdam",2021,Scotland tour of Netherlands,ODI,50,"Netherlands, Scotland",Netherlands,Scotland,international,Netherlands,bat,Netherlands,,14.0,,
2021-05-20,2.0,Rotterdam,"Hazelaarweg, Rotterdam",2021,Scotland tour of Netherlands,ODI,50,"Netherlands, Scotland",Netherlands,Scotland,international,Netherlands,bat,Scotland,,,6.0,
2021-06-27,1.0,Bristol,"County Ground, Bristol",2021,India Women tour of England,ODI,50,"India, England",India,England,international,England,field,England,,,8.0,TT Beaumont
2021-06-30,2.0,Taunton,"The Cooper Associates County Ground, Taunton",2021,India Women tour of England,ODI,50,"India, England",India,England,international,England,field,England,,,5.0,KL Cross
2021-07-03,3.0,Worcester,"County Ground, New Road, Worcester",2021,India Women tour of England,ODI,50,"England, India",England,India,international,India,field,India,,,4.0,M Raj
2021-09-16,1.0,Bristol,"County Ground, Bristol",2021,New Zealand Women tour of England,ODI,50,"England, New Zealand",England,New Zealand,international,New Zealand,field,England,,30.0,,HC Knight
2021-09-19,2.0,Worcester,"County Ground, New Road, Worcester",2021,New Zealand Women tour of England,ODI,50,"England, New Zealand",England,New Zealand,international,New Zealand,field,England,,13.0,,DN Wyatt
2021-09-21,3.0,Leicester,"Grace Road, Leicester",2021,New Zealand Women tour of England,ODI,50,"England, New Zealand",England,New Zealand,international,New Zealand,field,New Zealand,,,3.0,ML Green
2021-09-23,4.0,Derby,"County Ground, Derby",2021,New Zealand Women tour of England,ODI,50,"New Zealand, England",New Zealand,England,international,England,field,England,,,3.0,HC Knight
2021-09-26,5.0,Canterbury,"St Lawrence Ground, Canterbury",2021,New Zealand Women tour of England,ODI,50,"England, New Zealand",England,New Zealand,international,New Zealand,field,England,,203.0,,TT Beaumont
2021-05-23,1.0,Dhaka,"Shere Bangla National Stadium, Mirpur",2021,Sri Lanka tour of Bangladesh,ODI,50,"Bangladesh, Sri Lanka",Bangladesh,Sri Lanka,international,Bangladesh,bat,Bangladesh,,33.0,,Mushfiqur Rahim
2021-05-25,2.0,Mirpur,Sher-e-Bangla National Cricket Stadium,2021,Sri Lanka tour of Bangladesh,ODI,50,"Bangladesh, Sri Lanka",Bangladesh,Sri Lanka,international,Bangladesh,bat,Bangladesh,,103.0,,Mushfiqur Rahim
2021-05-28,3.0,Dhaka,"Shere Bangla National Stadium, Mirpur",2021,Sri Lanka tour of Bangladesh,ODI,50,"Sri Lanka, Bangladesh",Sri Lanka,Bangladesh,international,Sri Lanka,bat,Sri Lanka,,97.0,,PVD Chameera
2021-07-18,1.0,Colombo,"R Premadasa Stadium, Colombo",2021,India tour of Sri Lanka,ODI,50,"Sri Lanka, India",Sri Lanka,India,international,Sri Lanka,bat,India,,,7.0,PP Shaw
2021-07-20,2.0,Colombo,"R Premadasa Stadium, Colombo",2021,India tour of Sri Lanka,ODI,50,"Sri Lanka, India",Sri Lanka,India,international,Sri Lanka,bat,India,,,3.0,DL Chahar
2021-07-23,3.0,Colombo,"R Premadasa Stadium, Colombo",2021,India tour of Sri Lanka,ODI,50,"India, Sri Lanka",India,Sri Lanka,international,India,bat,Sri Lanka,,,3.0,WIA Fernando
2021-07-20,1.0,Bridgetown,"Kensington Oval, Bridgetown, Barbados",2021,Australia tour of West Indies,ODI,50,"Australia, West Indies",Australia,West Indies,international,Australia,bat,Australia,,133.0,,MA Starc
2021-07-22,2.0,Bridgetown,"Kensington Oval, Bridgetown, Barbados",2021,Australia tour of West Indies,ODI,50,"Australia, West Indies",Australia,West Indies,international,Australia,bat,West Indies,,,4.0,N Pooran
2021-07-26,3.0,Bridgetown,"Kensington Oval, Bridgetown, Barbados",2021,Australia tour of West Indies,ODI,50,"West Indies, Australia",West Indies,Australia,international,West Indies,bat,Australia,,,6.0,AC Agar
2022-02-03,1.0,Canberra,"Manuka Oval, Canberra",2021,Women's Ashes,ODI,50,"Australia, England",Australia,England,international,England,field,Australia,,27.0,,BL Mooney
2022-02-06,2.0,Melbourne,"Junction Oval, Melbourne",2021,Women's Ashes,ODI,50,"England, Australia",England,Australia,international,Australia,field,Australia,,,5.0,EA Perry
2022-02-08,3.0,Melbourne,"Junction Oval, Melbourne",2021,Women's Ashes,ODI,50,"England, Australia",England,Australia,international,England,bat,Australia,,,8.0,A Sutherland
2021-09-21,1.0,Mackay,"Ray Mitchell Oval, Harrup Park, Mackay",2021,India Women tour of Australia,ODI,50,"India, Australia",India,Australia,international,Australia,field,Australia,,,9.0,D Brown
2021-09-24,2.0,Mackay,"Ray Mitchell Oval, Harrup Park, Mackay",2021,India Women tour of Australia,ODI,50,"India, Australia",India,Australia,international,Australia,field,Australia,,,5.0,BL Mooney
2021-09-26,3.0,Mackay,"Ray Mitchell Oval, Harrup Park, Mackay",2021,India Women tour of Australia,ODI,50,"Australia, India",Australia,India,international,Australia,bat,India,,,2.0,J Goswami
2021-07-07,1.0,Coolidge,"Coolidge Cricket Ground, Antigua",2021,Pakistan Women tour of West Indies,ODI,50,"Pakistan, West Indies",Pakistan,West Indies,international,West Indies,field,West Indies,,,5.0,SR Taylor
2021-07-09,2.0,Coolidge,"Coolidge Cricket Ground, Antigua",2021,Pakistan Women tour of West Indies,ODI,50,"Pakistan, West Indies",Pakistan,West Indies,international,Pakistan,bat,West Indies,,,8.0,HK Matthews
2021-07-12,3.0,North Sound,"Sir Vivian Richards Stadium, North Sound, Antigua",2021,Pakistan Women tour of West Indies,ODI,50,"Pakistan, West Indies",Pakistan,West Indies,international,West Indies,field,West Indies,,,8.0,HK Matthews
2021-07-15,4.0,North Sound,"Sir Vivian Richards Stadium, North Sound, Antigua",2021,Pakistan Women tour of West Indies,ODI,50,"West Indies, Pakistan",West Indies,Pakistan,international,Pakistan,field,Pakistan,,,4.0,Fatima Sana
2021-07-18,5.0,Coolidge,"Coolidge Cricket Ground, Antigua",2021,Pakistan Women tour of West Indies,ODI,50,"Pakistan, West Indies",Pakistan,West Indies,international,West Indies,field,Pakistan,,22.0,,Fatima Sana
2021-07-16,1.0,Harare,Harare Sports Club,2021,Bangladesh tour of Zimbabwe,ODI,50,"Bangladesh, Zimbabwe",Bangladesh,Zimbabwe,international,Zimbabwe,field,Bangladesh,,155.0,,Liton Das
2021-07-18,2.0,Harare,Harare Sports Club,2021,Bangladesh tour of Zimbabwe,ODI,50,"Zimbabwe, Bangladesh",Zimbabwe,Bangladesh,international,Zimbabwe,bat,Bangladesh,,,3.0,Shakib Al Hasan
2021-07-20,3.0,Harare,Harare Sports Club,2021,Bangladesh tour of Zimbabwe,ODI,50,"Zimbabwe, Bangladesh",Zimbabwe,Bangladesh,international,Bangladesh,field,Bangladesh,,,5.0,Tamim Iqbal
2021-09-02,1.0,Colombo,"R Premadasa Stadium, Colombo",2021,South Africa tour of Sri Lanka,ODI,50,"Sri Lanka, South Africa",Sri Lanka,South Africa,international,Sri Lanka,bat,Sri Lanka,,14.0,,WIA Fernando
2021-09-04,2.0,Colombo,"R Premadasa Stadium, Colombo",2021,South Africa tour of Sri Lanka,ODI,50,"South Africa, Sri Lanka",South Africa,Sri Lanka,international,South Africa,bat,South Africa,,67.0,,JN Malan
2021-09-07,3.0,Colombo,"R Premadasa Stadium, Colombo",2021,South Africa tour of Sri Lanka,ODI,50,"Sri Lanka, South Africa",Sri Lanka,South Africa,international,Sri Lanka,bat,Sri Lanka,,78.0,,PVD Chameera
2021-09-08,1.0,Belfast,"Civil Service Cricket Club, Stormont, Belfast",2021,Zimbabwe tour of Ireland and Scotland,ODI,50,"Zimbabwe, Ireland",Zimbabwe,Ireland,international,Ireland,field,Zimbabwe,,38.0,,Sikandar Raza
2021-09-10,2.0,Belfast,"Civil Service Cricket Club, Stormont, Belfast",2021,Zimbabwe tour of Ireland and Scotland,ODI,50,"Ireland, Zimbabwe",Ireland,Zimbabwe,international,Zimbabwe,field,,no result,,,
2021-09-13,3.0,Belfast,"Civil Service Cricket Club, Stormont, Belfast",2021,Zimbabwe tour of Ireland and Scotland,ODI,50,"Zimbabwe, Ireland",Zimbabwe,Ireland,international,Ireland,field,Ireland,,,7.0,AR McBrine
2021-09-07,1.0,Coolidge,"Coolidge Cricket Ground, Antigua",2021,South Africa Women tour of West Indies,ODI,50,"West Indies, South Africa",West Indies,South Africa,international,West Indies,bat,South Africa,,,8.0,L Lee
2021-09-10,2.0,Coolidge,"Coolidge Cricket Ground, Antigua",2021,South Africa Women tour of West Indies,ODI,50,"West Indies, South Africa",West Indies,South Africa,international,West Indies,bat,South Africa,,,9.0,L Wolvaardt
2021-09-13,3.0,Coolidge,"Coolidge Cricket Ground, Antigua",2021,South Africa Women tour of West Indies,ODI,50,"West Indies, South Africa",West Indies,South Africa,international,South Africa,field,South Africa,,,8.0,
2021-09-16,4.0,North Sound,"Sir Vivian Richards Stadium, North Sound, Antigua",2021,South Africa Women tour of West Indies,ODI,50,"South Africa, West Indies",South Africa,West Indies,international,West Indies,field,South Africa,,35.0,,D van Niekerk
2021-09-19,5.0,North Sound,"Sir Vivian Richards Stadium, North Sound, Antigua",2021,South Africa Women tour of West Indies,ODI,50,"West Indies, South Africa",West Indies,South Africa,international,West Indies,bat,,tie,,,SS Grimmond
2021-09-13,37.0,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2021,ICC Men's Cricket World Cup League 2,ODI,50,"United States of America, Nepal",United States of America,Nepal,international,United States of America,bat,Nepal,,,5.0,K Bhurtel
2021-09-14,38.0,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2021,ICC Men's Cricket World Cup League 2,ODI,50,"Nepal, Oman",Nepal,Oman,international,Nepal,bat,Oman,,,5.0,Jatinder Singh
2021-09-16,39.0,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2021,ICC Men's Cricket World Cup League 2,ODI,50,"United States of America, Oman",United States of America,Oman,international,Oman,field,Oman,,,4.0,Mohammad Nadeem
2021-09-19,41.0,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2021,ICC Men's Cricket World Cup League 2,ODI,50,"Oman, Nepal",Oman,Nepal,international,Nepal,field,Nepal,,,7.0,Karan KC
2021-09-25,43.0,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),2021,ICC Men's Cricket World Cup League 2,ODI,50,"Papua New Guinea, Scotland",Papua New Guinea,Scotland,international,Scotland,field,Scotland,,,6.0,MH Cross
2021-09-26,44.0,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),2021,ICC Men's Cricket World Cup League 2,ODI,50,"Oman, Papua New Guinea",Oman,Papua New Guinea,international,Papua New Guinea,field,Oman,,110.0,,Zeeshan Maqsood
2021-09-28,45.0,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),2021,ICC Men's Cricket World Cup League 2,ODI,50,"Scotland, Oman",Scotland,Oman,international,Scotland,bat,Scotland,,18.0,,RD Berrington
2021-09-29,46.0,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2021,ICC Men's Cricket World Cup League 2,ODI,50,"Papua New Guinea, Scotland",Papua New Guinea,Scotland,international,Papua New Guinea,bat,Scotland,,,4.0,MA Leask
2021-10-01,47.0,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2021,ICC Men's Cricket World Cup League 2,ODI,50,"Papua New Guinea, Oman",Papua New Guinea,Oman,international,Papua New Guinea,bat,Oman,,,3.0,Khawar Ali
2021-10-02,48.0,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2021,ICC Men's Cricket World Cup League 2,ODI,50,"Scotland, Oman",Scotland,Oman,international,Scotland,bat,,no result,,,
2021-09-06,1.0,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),2021,Papua New Guinea v United States of America ODI Series,ODI,50,"Papua New Guinea, United States of America",Papua New Guinea,United States of America,international,Papua New Guinea,bat,United States of America,,,7.0,SR Taylor
2021-09-09,2.0,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),2021,Papua New Guinea v United States of America ODI Series,ODI,50,"United States of America, Papua New Guinea",United States of America,Papua New Guinea,international,Papua New Guinea,field,United States of America,,134.0,,JS Malhotra
2021-09-07,1.0,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2021,Nepal v Papua New Guinea ODI Series,ODI,50,"Papua New Guinea, Nepal",Papua New Guinea,Nepal,international,Papua New Guinea,bat,Nepal,,,2.0,S Lamichhane
2021-09-10,2.0,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2021,Nepal v Papua New Guinea ODI Series,ODI,50,"Nepal, Papua New Guinea",Nepal,Papua New Guinea,international,Nepal,bat,Nepal,,151.0,,S Lamichhane
2022-07-12,1.0,London,"Kennington Oval, London",2022,India tour of England,ODI,50,"England, India",England,India,international,India,field,India,,,10.0,JJ Bumrah
2022-07-14,2.0,London,"Lord's, London",2022,India tour of England,ODI,50,"England, India",England,India,international,India,field,England,,100.0,,RJW Topley
2022-07-17,3.0,Manchester,"Old Trafford, Manchester",2022,India tour of England,ODI,50,"England, India",England,India,international,India,field,India,,,5.0,RR Pant
2022-07-19,1.0,Chester-le-Street,"Riverside Ground, Chester-le-Street",2022,South Africa tour of England,ODI,50,"South Africa, England",South Africa,England,international,South Africa,bat,South Africa,,62.0,,HE van der Dussen
2022-07-22,2.0,Manchester,"Old Trafford, Manchester",2022,South Africa tour of England,ODI,50,"England, South Africa",England,South Africa,international,South Africa,field,England,,118.0,,SM Curran
2022-07-24,3.0,Leeds,"Headingley, Leeds",2022,South Africa tour of England,ODI,50,"South Africa, England",South Africa,England,international,South Africa,bat,,no result,,,
2021-11-26,1.0,Centurion,"SuperSport Park, Centurion",2021,Netherlands tour of South Africa,ODI,50,"South Africa, Netherlands",South Africa,Netherlands,international,Netherlands,field,,no result,,,
2022-01-19,1.0,Paarl,"Boland Park, Paarl",2021,India tour of South Africa,ODI,50,"South Africa, India",South Africa,India,international,South Africa,bat,South Africa,,31.0,,HE van der Dussen
2022-01-21,2.0,Paarl,"Boland Park, Paarl",2021,India tour of South Africa,ODI,50,"India, South Africa",India,South Africa,international,India,bat,South Africa,,,7.0,Q de Kock
2022-01-23,3.0,Cape Town,"Newlands, Cape Town",2021,India tour of South Africa,ODI,50,"South Africa, India",South Africa,India,international,India,field,South Africa,,4.0,,Q de Kock
2022-01-08,1.0,Kingston,"Sabina Park, Kingston, Jamaica",2021,Ireland tour of United States of America and West Indies,ODI,50,"West Indies, Ireland",West Indies,Ireland,international,Ireland,field,West Indies,,24.0,,SSJ Brooks
2022-01-13,2.0,Kingston,"Sabina Park, Kingston, Jamaica",2021,Ireland tour of United States of America and West Indies,ODI,50,"West Indies, Ireland",West Indies,Ireland,international,Ireland,field,Ireland,,,5.0,AR McBrine
2022-01-16,3.0,Kingston,"Sabina Park, Kingston, Jamaica",2021,Ireland tour of United States of America and West Indies,ODI,50,"West Indies, Ireland",West Indies,Ireland,international,Ireland,field,Ireland,,,2.0,AR McBrine
2022-01-28,1.0,Johannesburg,"The Wanderers Stadium, Johannesburg",2021,West Indies Women tour of South Africa,ODI,50,"West Indies, South Africa",West Indies,South Africa,international,South Africa,field,,no result,,,
